,Date,VOO,MRO,HD,PTC,PKG,WHR,YUM,GIS,PPG,SYY,BIIB,DIS,JNJ,NVDA,GOOGL,AMZN,AAPL,MSFT,VOO_10day_MA,VOO_50day_MA,VOO_200day_MA,MRO_10day_MA,MRO_50day_MA,MRO_200day_MA,HD_10day_MA,HD_50day_MA,HD_200day_MA,PTC_10day_MA,PTC_50day_MA,PTC_200day_MA,PKG_10day_MA,PKG_50day_MA,PKG_200day_MA,WHR_10day_MA,WHR_50day_MA,WHR_200day_MA,YUM_10day_MA,YUM_50day_MA,YUM_200day_MA,GIS_10day_MA,GIS_50day_MA,GIS_200day_MA,PPG_10day_MA,PPG_50day_MA,PPG_200day_MA,SYY_10day_MA,SYY_50day_MA,SYY_200day_MA,BIIB_10day_MA,BIIB_50day_MA,BIIB_200day_MA,DIS_10day_MA,DIS_50day_MA,DIS_200day_MA,JNJ_10day_MA,JNJ_50day_MA,JNJ_200day_MA,NVDA_10day_MA,NVDA_50day_MA,NVDA_200day_MA,GOOGL_10day_MA,GOOGL_50day_MA,GOOGL_200day_MA,AMZN_10day_MA,AMZN_50day_MA,AMZN_200day_MA,AAPL_10day_MA,AAPL_50day_MA,AAPL_200day_MA,MSFT_10day_MA,MSFT_50day_MA,MSFT_200day_MA,VOO_5day_mvg_return,VOO_20day_mvg_return,VOO_260day_mvg_return,MRO_5day_mvg_return,MRO_20day_mvg_return,MRO_260day_mvg_return,HD_5day_mvg_return,HD_20day_mvg_return,HD_260day_mvg_return,PTC_5day_mvg_return,PTC_20day_mvg_return,PTC_260day_mvg_return,PKG_5day_mvg_return,PKG_20day_mvg_return,PKG_260day_mvg_return,WHR_5day_mvg_return,WHR_20day_mvg_return,WHR_260day_mvg_return,YUM_5day_mvg_return,YUM_20day_mvg_return,YUM_260day_mvg_return,GIS_5day_mvg_return,GIS_20day_mvg_return,GIS_260day_mvg_return,PPG_5day_mvg_return,PPG_20day_mvg_return,PPG_260day_mvg_return,SYY_5day_mvg_return,SYY_20day_mvg_return,SYY_260day_mvg_return,BIIB_5day_mvg_return,BIIB_20day_mvg_return,BIIB_260day_mvg_return,DIS_5day_mvg_return,DIS_20day_mvg_return,DIS_260day_mvg_return,JNJ_5day_mvg_return,JNJ_20day_mvg_return,JNJ_260day_mvg_return,NVDA_5day_mvg_return,NVDA_20day_mvg_return,NVDA_260day_mvg_return,GOOGL_5day_mvg_return,GOOGL_20day_mvg_return,GOOGL_260day_mvg_return,AMZN_5day_mvg_return,AMZN_20day_mvg_return,AMZN_260day_mvg_return,AAPL_5day_mvg_return,AAPL_20day_mvg_return,AAPL_260day_mvg_return,MSFT_5day_mvg_return,MSFT_20day_mvg_return,MSFT_260day_mvg_return
1543,10/25/2016 0:00,179.2,13.3,109.7,45.52,70.18,130.87,56.73,50.87,83.95,41.87,286,88.14,99.84,17.71,828.55,835.18,27.72,56.43,178.764,180.129,172.03195,13.645,14.271,11.9281,112.08,115.1906,114.6922,45.787,44.0394,37.0656,71.593,69.4384,57.31205,140.248,145.5264,143.71585,57.758,58.637,53.8854,51.212,54.4944,52.55505,85.052,92.8518,94.9887,42.407,43.9614,41.86165,292.574,305.3324,276.4008,87.328,88.7026,91.6781,101.465,103.6504,98.75855,16.615,15.8928,11.35755,818.56,804.1968,756.41485,823.72,796.8054,686.38355,27.517,26.2428,23.9797,53.919,53.3356,49.55665,-0.000167383,-0.01141943,0.082910321,-0.03202329,-0.066011236,-0.257398102,-0.020273287,-0.038478394,0.033151253,-0.019599397,0.02269153,0.314846909,-0.054560151,-0.009596387,0.215448563,-0.086358559,-0.062804354,0.006382651,-0.017322016,-0.04430593,0.266860205,-0.007608272,-0.039282342,0.115570175,-0.014440009,-0.119190012,-0.067222222,-0.010165485,-0.034140715,0.194920091,-0.030968354,-0.079053293,0.065534071,0.008928571,0.005934718,-0.128534704,-0.005478633,-0.045506692,0.206671501,0.081196581,0.075941677,1.651197605,0.002068115,0.02282547,0.195564342,0.021389524,0.007795154,0.484922836,0.009468318,0.03742515,0.079439252,0.060116476,0.051033712,0.333097094
1544,10/26/2016 0:00,178.8,13.37,109.14,43.55,70.33,128.66,56.73,50.66,85.15,41.71,296.46,88.84,100.37,17.78,822.1,822.59,27.1,56.1,178.769,180.077,172.12955,13.58,14.2538,11.95245,111.726,114.9624,114.6798,45.628,44.0778,37.12765,71.486,69.5216,57.4122,139.275,144.9668,143.7912,57.579,58.5898,53.94415,51.105,54.3426,52.57865,85.106,92.647,94.9817,42.288,43.882,41.89405,293.032,304.9932,276.48975,87.525,88.6382,91.6437,101.167,103.5634,98.839,16.756,15.9404,11.40955,819.593,804.615,756.79865,822.57,797.9764,687.40705,27.476,26.2718,24,54.245,53.3946,49.5979,-0.000782385,-0.004288021,0.076136022,-0.030456853,-0.103887399,-0.247608329,-0.028052364,-0.040864751,0.020095336,-0.060004317,-0.00752051,0.239681184,-0.000994318,0.016623302,0.210290828,-0.099650105,-0.067478437,-0.023972083,-0.005609115,-0.039939076,0.21607717,-0.002559559,-0.036882129,0.100347524,-0.001407294,-0.093377342,-0.067768776,-0.006904762,-0.029774366,0.171958415,-0.010678769,-0.03047943,0.088445864,0.015778642,0.018340211,-0.124470287,-0.00268283,-0.023067938,0.199737031,0.065308568,0.070439494,1.622418879,0.000572034,0.024244992,0.182333314,0.015142166,-0.007792051,0.441218726,-0.012750455,0.030418251,0.063162024,0.059090051,0.056298249,0.311360449
1545,10/27/2016 0:00,178.33,13.09,108.74,45.59,70.26,127.08,56.49,50.56,85.91,41.88,290.89,89.35,101.36,17.42,817.35,818.36,26.84,55.61,178.785,180.0096,172.24425,13.502,14.221,11.9784,111.367,114.7276,114.69205,45.679,44.1604,37.2053,71.453,69.5964,57.5198,138.149,144.391,143.87705,57.348,58.5368,54.00195,50.981,54.1878,52.60615,85.219,92.4586,94.98795,42.164,43.8034,41.93015,292.68,304.5346,276.60795,87.801,88.584,91.6259,100.942,103.4792,98.92965,16.888,15.988,11.4609,820.92,804.8536,757.28755,821.478,799.051,688.5898,27.417,26.2964,24.02195,54.54,53.4416,49.64185,-0.003687357,-0.014805812,0.072081279,-0.047307132,-0.117329737,-0.223145401,-0.034280639,-0.049890782,0.013420317,-0.017245096,0.028887384,0.299600912,-0.006925795,-0.003545596,0.21410057,-0.116579771,-0.089228123,-0.032876712,-0.018418766,-0.054560669,0.218507334,0.000197824,-0.042061387,0.103207506,0.010468125,-0.096825063,-0.063549161,-0.00071582,-0.025593299,0.177065767,0.000825735,-0.070728045,0.06545308,0.010632281,0.012579329,-0.129312025,0.019923526,-0.020581699,0.215202014,0.046875,0.031990521,1.573116691,-0.008142611,0.016528617,0.167726266,-0.00076924,-0.022632,0.427828666,-0.018288222,0.012448133,0.046393762,0.007427536,0.043535372,0.296875
1546,10/28/2016 0:00,177.76,12.87,109.92,46.89,70.73,129.77,56.73,51.34,85.47,42.36,283.64,89.19,101.04,17.39,819.56,776.32,26.66,55.39,178.739,179.9222,172.3435,13.421,14.1654,12.0008,111.115,114.5402,114.718,45.842,44.265,37.28305,71.359,69.6742,57.6276,137.294,143.827,143.95915,57.153,58.477,54.0578,50.971,54.0368,52.6373,85.244,92.258,94.9896,42.135,43.7306,41.96825,291.994,303.9398,276.6233,88.044,88.5308,91.60435,100.747,103.3988,99.01065,17.001,16.0304,11.5128,822.416,805.1898,757.7284,816.814,799.2882,689.5064,27.325,26.3182,24.04055,54.766,53.4836,49.67805,-0.010850815,-0.014797983,0.070005417,-0.059897736,-0.141427618,-0.247808299,-0.032820062,-0.038236066,0.026522226,0.016695577,0.0394591,0.34625323,-0.013666155,0.00525867,0.237187336,-0.115224654,-0.069415561,-0.007874618,-0.023580034,-0.051654965,0.201652192,0.012623274,-0.027283062,0.121695434,-0.003962242,-0.102111566,-0.070169713,0.005459293,-0.012587413,0.2,-0.024554646,-0.08970121,0.067077988,0.005184267,0.014791216,-0.133825386,0.015171305,-0.029301566,0.215738178,-0.001722158,0.030823948,1.572485207,-0.019360088,0.023963617,0.205235294,-0.073703302,-0.07220881,0.384110683,-0.033357505,0.010614102,0.020673813,-0.018603827,0.042537173,0.287540679
1547,10/31/2016 0:00,177.76,12.37,108.52,47.44,71.59,128.91,57.1,51.61,85.71,42.47,280.18,88.08,101.62,17.53,809.9,789.82,26.62,55.44,178.746,179.8398,172.45965,13.328,14.0976,12.025,110.837,114.3132,114.73865,46.039,44.3682,37.36685,71.287,69.7666,57.73845,136.159,143.275,144.05975,57.123,58.4436,54.125,50.989,53.8882,52.6723,85.288,92.0446,95.00005,42.123,43.6596,42.0081,290.845,303.2072,276.65755,88.22,88.4604,91.6018,100.528,103.33,99.10265,17.137,16.0748,11.5673,822.722,805.3948,758.22545,814.501,799.9384,690.6046,27.231,26.3378,24.0617,55.016,53.5262,49.7241,-0.008035714,-0.010244989,0.077006968,-0.069924812,-0.156207367,-0.255267911,-0.010756609,-0.048320617,0.009676219,0.042179262,0.044014085,0.412745682,0.020091194,0.02067294,0.328446836,-0.014976694,-0.076774332,0.002956508,0.006522122,-0.038720539,0.20058873,0.014546884,-0.00940499,0.120251791,0.02096486,-0.087414821,-0.060712329,0.014330069,0.006636644,0.190302691,-0.02034965,-0.100487993,0.013895925,-0.000680735,0.001022844,-0.146511628,0.017828526,-0.023823247,0.22227568,-0.010163749,0.041592395,1.628185907,-0.022509203,0.008856613,0.205567133,-0.054311645,-0.053007686,0.421127445,-0.03968254,0.004907512,0.019532746,-0.01754386,0.046827795,0.304163726
1548,11/1/2016 0:00,176.53,12.45,106.64,45.93,69.7,129.56,55.87,51.31,85.35,42.43,282.56,87.8,101.05,17.01,805.48,785.41,26.14,55.33,178.525,179.7332,172.5688,13.241,14.0532,12.05175,110.317,114.0508,114.7476,46.019,44.4456,37.446,70.988,69.8432,57.84455,135.151,142.7208,144.16965,57.008,58.3792,54.18055,50.965,53.7318,52.70305,85.282,91.8152,95.0101,42.106,43.58,42.0473,289.596,302.5222,276.7211,88.336,88.3944,91.5975,100.522,103.2636,99.18965,17.197,16.1074,11.61895,821.121,805.5654,758.65745,811.277,800.457,691.65925,27.091,26.3518,24.081,55.214,53.5656,49.77155,-0.012695749,-0.021126761,0.051337026,-0.06881077,-0.176587302,-0.269366197,-0.022906359,-0.060274938,-0.016236162,0.054649828,0.00087165,0.343768286,-0.008957771,0.013081395,0.282900791,0.006995181,-0.082436261,-0.035868433,-0.015159528,-0.04184531,0.188976378,0.012830636,-0.011748844,0.071413656,0.002348796,-0.086970475,-0.091538052,0.017262047,0.006404175,0.184203182,-0.046886595,-0.087633193,0.020698624,-0.011706439,-0.000569152,-0.172946496,0.006774933,-0.032180826,0.192189712,-0.043307087,0.01189768,1.458092486,-0.020216519,0.005304345,0.182546907,-0.045198702,-0.069816192,0.392793176,-0.035424354,-0.013956997,-0.013956997,-0.01372549,0.037502344,0.279306358
1549,11/2/2016 0:00,175.36,11.99,106.99,43.97,69.18,129.72,54.96,51.11,85.02,42.16,277.26,87.34,100.63,16.94,788.42,765.56,26.16,54.99,178.138,179.5964,172.6812,13.066,13.9848,12.07535,109.819,113.7798,114.77275,45.773,44.474,37.5178,70.483,69.8994,57.9496,133.799,142.1274,144.2659,56.731,58.29,54.2341,50.95,53.579,52.7363,85.266,91.5564,95.00975,42.092,43.4978,42.08645,287.808,301.704,276.76065,88.334,88.3172,91.59765,100.546,103.1834,99.2821,17.253,16.1362,11.67005,817.279,805.402,759.00675,806.064,800.5192,692.6282,26.961,26.3646,24.10025,55.39,53.5942,49.81625,-0.016654517,-0.0287455,0.033109462,-0.084033613,-0.205434062,-0.289270895,-0.016093434,-0.076079447,-0.015006444,-0.035534108,-0.049297297,0.280803962,-0.015371477,-0.015931721,0.238896848,0.020774315,-0.093247588,0.057385067,-0.02708444,-0.044672345,0.166383701,0.010878165,-0.016548008,0.083527666,-0.010359679,-0.095916631,-0.098313713,0.006685769,-0.010560901,0.17535545,-0.0468562,-0.093891957,0.000974764,-0.022495803,-0.009975062,-0.176115461,-0.007202052,-0.032775855,0.177923446,-0.027554535,0.021097046,1.433908046,-0.035394874,-0.018254719,0.096047711,-0.064519282,-0.090416558,0.277999432,-0.02533532,-0.020224719,-0.043160205,-0.011149074,0.029389742,0.155009452
1550,11/3/2016 0:00,174.68,13.28,106.89,43.25,68.26,129.92,55.37,50.89,84.44,42.23,273.49,88.73,100.78,16.75,782.19,767.03,25.88,54.78,177.712,179.4636,172.78645,13.015,13.949,12.1011,109.279,113.5272,114.7809,45.465,44.494,37.57835,70.269,69.9558,58.0544,132.501,141.6012,144.35155,56.563,58.2164,54.28655,50.96,53.4234,52.77025,85.183,91.287,95.01375,42.115,43.423,42.1271,285.191,300.9872,276.8177,88.461,88.2706,91.5978,100.56,103.119,99.37445,17.259,16.166,11.7198,813.335,805.1738,759.28435,801.735,800.7148,693.58825,26.804,26.3756,24.11865,55.571,53.6174,49.8613,-0.017326733,-0.028962144,0.03159511,0.031857032,-0.090410959,-0.181257707,-0.027565502,-0.063354364,-0.019087822,-0.077628492,-0.058554636,0.255078352,-0.034921533,-0.0242996,0.207500442,0.001155891,-0.076485641,0.028906312,-0.023973206,-0.040713791,0.154503753,-0.008765095,-0.01623816,0.079321315,-0.012051012,-0.021099003,-0.103894726,-0.003068933,-0.004713646,0.184904602,-0.035784798,-0.105042704,-0.004042243,-0.005157529,0.009557401,-0.166228153,-0.002573238,-0.035321145,0.184114675,-0.03680276,0.017000607,1.417027417,-0.045597638,-0.023129473,0.069851734,-0.011966715,-0.086249002,0.260298056,-0.029257314,-0.032161556,-0.021919879,-0.011012818,0.024308153,0.121392016
1551,11/4/2016 0:00,174.44,12.84,107.54,44.02,68.61,131.47,55.06,50.5,85.41,42.4,277,87.85,100.85,16.65,781.1,755.05,25.65,54.32,177.257,179.329,172.87475,12.925,13.9054,12.1236,108.773,113.2812,114.7812,45.228,44.5312,37.6412,70.055,69.973,58.1537,131.263,141.123,144.44405,56.314,58.134,54.3374,50.955,53.2536,52.7973,85.222,91.0304,95.017,42.164,43.351,42.16775,283.826,300.3902,276.8581,88.405,88.2116,91.57995,100.707,103.0584,99.4637,17.26,16.1958,11.7683,809.039,804.9698,759.46255,795.341,800.6314,694.3816,26.635,26.3842,24.13,55.483,53.6274,49.89585,-0.018676868,-0.034749889,0.032189349,0.03799515,-0.129491525,-0.185795815,-0.009030593,-0.049832126,-0.008847926,-0.072091062,-0.042627229,0.293564502,-0.041625925,-0.029286927,0.222123263,0.019858816,-0.054308733,0.017333437,-0.035726795,-0.042434783,0.163813147,-0.02150746,-0.028659358,0.072642311,-0.003500175,-0.01111497,-0.084860174,-0.001648222,-0.003525264,0.185682327,-0.011349847,-0.090580781,-0.046898118,-0.002611262,-0.000455114,-0.176277543,-0.007577249,-0.039157774,0.182020628,-0.050199658,0.007259528,1.402597403,-0.035559946,-0.040618053,0.065882481,-0.044022689,-0.102957075,0.235740823,-0.036438768,-0.057331863,-0.024714829,-0.02020202,0.011545624,0.123474664
1552,11/7/2016 0:00,178.27,13.28,110.07,45.35,68.85,133.31,57.08,51.48,86.83,46.57,295.62,89.74,102.21,17.56,802.03,784.93,26.02,55.9,177.113,179.2778,172.99385,12.884,13.8718,12.15235,108.415,113.1046,114.79875,45.151,44.5918,37.71825,69.769,69.9836,58.2858,129.927,140.674,144.5473,56.212,58.0974,54.4035,51.033,53.112,52.8314,85.324,90.8206,95.03665,42.608,43.3684,42.2314,284.31,300.1392,277.0257,88.506,88.1968,91.57915,100.975,103.0168,99.56125,17.274,16.2414,11.82135,805.668,805.146,759.8046,790.025,800.95,695.3236,26.479,26.4032,24.1455,55.429,53.6716,49.9406,0.009856682,-0.001400403,0.042697549,0.066666667,-0.061484099,-0.185276074,0.032164291,-0.016705378,0.019827666,-0.012627912,0.005543237,0.30316092,-0.012195122,-0.015725518,0.214714185,0.028944119,-0.037889723,0.004445449,0.021657419,-0.01704839,0.209834676,0.003313194,-0.001938736,0.095319149,0.017340363,0.022251001,-0.082135307,0.097572472,0.099126741,0.304116494,0.046220272,-0.008984244,0.006571555,0.022095672,0.028067362,-0.162795037,0.011479466,-0.008247623,0.194460675,0.032333921,0.077300613,1.515759312,-0.00428316,-0.009313586,0.088354231,-0.000611146,-0.05543923,0.271965646,-0.004590666,-0.045837917,-0.049671293,0.010301825,0.056511057,0.149969142
1553,11/8/2016 0:00,179.09,13.37,110.51,46.68,69.54,135.89,57.07,53.05,87.56,47.83,295.6,89.69,102.55,17.53,811.98,787.75,26.17,55.95,177.102,179.2248,173.10655,12.891,13.8392,12.18015,108.496,112.9214,114.81635,45.267,44.6742,37.80035,69.705,70.0156,58.4234,130.429,140.271,144.6591,56.246,58.0444,54.4615,51.251,52.9928,52.872,85.685,90.5914,95.05325,43.204,43.4056,42.3007,285.27,299.9286,277.20435,88.661,88.1876,91.57345,101.246,102.9666,99.64,17.256,16.2866,11.8739,804.011,805.4692,760.19555,785.282,801.2792,696.2561,26.324,26.4256,24.1611,55.381,53.7154,49.98385,0.021270529,0.001902098,0.047922762,0.115095913,-0.04636234,-0.173671199,0.032900271,-0.019258076,0.025519673,0.061632932,0.034116083,0.370522607,0.005203816,-0.02605042,0.21957208,0.047563984,-0.018064889,-0.006724655,0.038391557,-0.024777854,0.217363481,0.037957347,0.025517108,0.127763605,0.029875323,0.034865855,-0.073929138,0.134487666,0.114918415,0.332311978,0.066147299,0.012744964,0.006400654,0.026906343,0.0324623,-0.168304896,0.019079797,-0.007740687,0.187883702,0.034828808,0.070861332,1.600890208,0.02988255,0.000258694,0.090125529,0.028985318,-0.055557554,0.257281941,0.000382263,-0.04870956,-0.054210336,0.01745772,0.058856927,0.164412071
1554,11/9/2016 0:00,181,13.96,112.09,46.95,71.39,138.31,56.95,52.24,88.07,47.8,319.86,89.94,105.4,17.24,805.59,771.88,26.13,55.67,177.322,179.2168,173.2377,12.95,13.8266,12.2095,108.791,112.7778,114.8446,45.607,44.7572,37.88735,69.811,70.0758,58.56985,131.394,139.9524,144.79095,56.268,57.9888,54.5204,51.409,52.8724,52.90935,85.977,90.3782,95.0714,43.813,43.4508,42.36955,287.61,300.1686,277.43735,88.771,88.1834,91.5782,101.749,102.9812,99.7288,17.202,16.3276,11.92545,802.36,805.7426,760.6356,780.211,801.3652,697.19875,26.227,26.4512,24.18405,55.338,53.7576,50.03,0.036180444,0.015883707,0.064455422,0.051204819,0.006488825,-0.17640118,0.048648143,-0.002136562,0.040085367,0.085549133,0.04148181,0.324774266,0.045854087,0.01133305,0.244595537,0.064578202,-0.000216857,0.027181582,0.028535308,-0.031462585,0.242364747,0.026527805,0.008494208,0.111725899,0.042989105,0.038806322,-0.068338094,0.131896756,0.108534323,0.349139148,0.169549161,0.086444075,0.101029224,0.013636876,0.03868807,-0.156443444,0.045842429,0.017276325,0.225011623,0.029253731,0.070807453,1.494934877,0.029916005,0.001877923,0.092488371,0.00632309,-0.06921667,0.233232146,0.009659969,-0.047393365,-0.047393365,0.016246805,0.057159134,0.174472574
1555,11/10/2016 0:00,181.42,14.2,114.76,47.17,71.26,141.98,56.47,50.85,89.53,46.97,324.4,90.24,104.73,16.7,780.29,742.38,25.4,54.31,177.631,179.226,173.36675,13.061,13.8288,12.2381,109.393,112.6872,114.8831,45.765,44.8472,37.9785,69.911,70.147,58.7195,132.884,139.7178,144.9426,56.266,57.9244,54.57365,51.438,52.719,52.93865,86.339,90.22,95.1001,44.322,43.4806,42.43345,290.961,300.544,277.72955,88.86,88.1928,91.5882,102.086,102.9848,99.81375,17.13,16.3594,11.97465,798.654,805.5514,760.79555,772.613,800.8296,697.7339,26.083,26.4616,24.2026,55.208,53.7806,50.06555,0.040013758,0.017955336,0.054399628,0.105919003,0.038011696,-0.189960068,0.067137809,0.020633227,0.058281077,0.071558383,0.042200619,0.304480088,0.038624107,-0.005720664,0.229680759,0.079942192,0.026460382,0.04743637,0.025608427,-0.037661895,0.215977606,0.006930693,-0.011469673,0.0846843,0.048237911,0.050574982,-0.050583245,0.107783019,0.101289566,0.33248227,0.171119134,0.116695353,0.070344464,0.027205464,0.04011065,-0.163204748,0.03847298,0.016894844,0.203654752,0.003003003,0.027060271,1.389127325,-0.001036999,-0.030213771,0.043531174,-0.016780346,-0.097914844,0.181475292,-0.009746589,-0.079042785,-0.086987779,-0.000184094,0.022209674,0.132874426
1556,11/11/2016 0:00,181.08,13.97,115.49,47.05,71.67,140.21,55.88,50.82,88.51,46.89,319.18,92.82,103.79,21.68,771.75,739.01,25.55,54.61,177.963,179.2292,173.4744,13.171,13.8246,12.26295,109.95,112.6092,114.91,45.781,44.9314,38.0657,70.005,70.2212,58.863,133.928,139.4648,145.0754,56.181,57.8476,54.61755,51.386,52.5768,52.9625,86.643,90.0396,95.1099,44.775,43.5054,42.4956,294.515,300.807,277.96015,89.223,88.2578,91.6003,102.361,102.974,99.8847,17.559,16.4818,12.04725,793.873,805.1584,760.84755,768.882,800.1974,698.49395,25.972,26.4722,24.21815,55.13,53.8072,50.0889,0.015762607,0.01907817,0.049130939,0.051957831,0.05037594,-0.229453944,0.049241392,0.037646002,0.054414316,0.037486218,0.034748186,0.274722297,0.040958606,-0.008850781,0.270519411,0.051759058,-0.000356481,0.036366324,-0.021023125,-0.026480836,0.197086547,-0.012820513,-0.011860782,0.096676737,0.019348152,0.037996951,-0.063088811,0.006871376,0.100962667,0.332859579,0.079696908,0.094318922,0.066992044,0.034321373,0.075301205,-0.143015419,0.01545837,-0.00019266,0.195324197,0.234624146,0.340754484,2.123919308,-0.037754199,-0.043490655,0.030621511,-0.058502032,-0.090952703,0.181829812,-0.018063028,-0.072931785,-0.092039801,-0.023076923,0.031545145,0.11997539
1557,11/14/2016 0:00,181.11,14.05,113.56,47.59,74.6,140.19,55.88,50.96,88.77,47.21,321.49,93.05,102.15,20.61,753.22,719.07,24.91,53.77,178.298,179.2168,173.5829,13.339,13.815,12.28815,110.454,112.4762,114.924,45.796,45.012,38.15175,70.306,70.3414,59.02035,135.056,139.2058,145.20375,56.059,57.7642,54.6591,51.321,52.4236,52.9864,86.949,89.8448,95.11885,45.249,43.5158,42.5449,298.646,300.965,278.20035,89.72,88.3242,91.6167,102.414,102.9262,99.94775,17.867,16.5858,12.1145,788.205,804.2854,760.7598,761.807,799.13,699.21525,25.801,26.4652,24.23155,54.963,53.8154,50.10975,0.011279245,0.013259483,0.052292139,0.050860135,0.054804805,-0.214645053,0.027599312,0.015379113,0.039070363,0.01949443,0.031649686,0.302051984,0.072763877,0.026275966,0.322226161,0.031643241,0.0039387,0.035606117,-0.020851586,-0.019992985,0.208216216,-0.039396795,-0.011445199,0.100172712,0.013819095,0.039339656,-0.057343103,-0.012962576,0.108215962,0.347317352,0.087584574,0.08961193,0.08402738,0.03746237,0.073984303,-0.123492841,-0.003900536,0.010285827,0.176707753,0.175698802,0.255941499,2.017569546,-0.072366314,-0.08310509,-0.002767076,-0.087185021,-0.120565034,0.121881582,-0.048146733,-0.095497458,-0.110674759,-0.03896336,0.00787254,0.097570933
1558,11/15/2016 0:00,182.57,14.78,110.65,47.53,74.56,142.21,55.88,51.04,88.94,47.22,322.58,92.84,101.91,21.24,775.16,743.24,25.24,54.84,178.902,179.2222,173.71315,13.572,13.8172,12.32165,110.855,112.3038,114.92885,45.956,45.0912,38.2423,70.792,70.4456,59.18215,136.321,138.9762,145.35585,56.06,57.681,54.70315,51.294,52.2728,53.01425,87.308,89.6428,95.1403,45.728,43.5226,42.5958,302.648,301.2032,278.48295,90.224,88.3982,91.64165,102.5,102.8662,100.0137,18.29,16.6996,12.1864,785.173,803.6282,760.73105,757.59,798.2174,700.17095,25.711,26.465,24.24885,54.914,53.8462,50.1437,0.008674033,0.018635273,0.062132759,0.058739255,0.075691412,-0.156392694,-0.01284682,-0.011788872,0.009672415,0.012353568,0.023691579,0.309366391,0.044403978,0.004445642,0.323863636,0.028197527,-0.007190729,0.065962072,-0.018788411,-0.03204573,0.214518583,-0.022970904,-0.004291845,0.095514059,0.009878506,0.044141817,-0.049583244,-0.012133891,0.116312057,0.338814857,0.00850372,0.092972826,0.100842917,0.032243718,0.062728938,-0.12357217,-0.033111954,0.01514095,0.169363167,0.232018561,0.296703297,2.146666667,-0.037773557,-0.062503024,0.019048996,-0.037104213,-0.091049175,0.133592618,-0.034060467,-0.080844865,-0.094691535,-0.014909287,0.030246102,0.119869308
1559,11/16/2016 0:00,182.26,14.65,111.47,47.58,74.38,140.35,55.6,51.01,89.06,46.89,317.65,94.19,101.94,22.58,779.98,746.49,25.92,55.56,179.592,179.2216,173.8373,13.838,13.8158,12.35135,111.303,112.171,114.9443,46.317,45.168,38.33235,71.312,70.5332,59.34515,137.384,138.6468,145.4864,56.124,57.6008,54.7454,51.284,52.1718,53.04245,87.712,89.4596,95.1529,46.201,43.5294,42.64315,306.687,301.3102,278.71905,90.909,88.501,91.6638,102.631,102.8092,100.0767,18.854,16.8448,12.26485,784.329,803.068,760.88405,755.683,797.4576,701.24805,25.687,26.4752,24.2674,54.971,53.8904,50.18505,0.00463014,0.018553705,0.060761262,0.031690141,0.062364032,-0.131079478,-0.028668526,-0.00730252,0.01511702,0.008691965,0.026980358,0.307142857,0.043783329,0.056534091,0.324430199,-0.01148049,-0.017844647,0.066894717,-0.01540641,-0.025416301,0.207121146,0.003146509,0.004331561,0.114972678,-0.005249637,0.044447051,-0.049722578,-0.001703215,0.116428571,0.333617747,-0.020807645,0.060034706,0.07550364,0.043772163,0.076949463,-0.131328968,-0.026639931,0.012917329,0.174423963,0.352095808,0.352905932,1.940104167,-0.000397288,-0.050691917,0.024133403,0.005536248,-0.07877135,0.13212612,0.020472441,-0.055737705,-0.071300609,0.023016019,0.048895601,0.123331985
1560,11/17/2016 0:00,183.13,14.55,114.68,49.01,75.3,141.34,55.93,51.09,89.29,47.09,319.3,94.43,102.13,22.77,786.16,756.4,25.91,56.48,180.437,179.247,173.9648,13.965,13.7926,12.3816,112.082,112.1296,114.9875,46.893,45.2698,38.42945,72.016,70.6468,59.50845,138.526,138.4654,145.60195,56.18,57.5496,54.78975,51.304,52.0786,53.0733,88.197,89.3072,95.16395,46.687,43.5486,42.6906,311.268,301.5416,278.9492,91.479,88.6014,91.6858,102.766,102.7584,100.14165,19.456,16.9914,12.3442,784.726,802.7344,761.1647,754.62,796.9044,702.34875,25.69,26.4986,24.285,55.141,53.9572,50.23175,0.011320963,0.023129784,0.075843027,0.041517538,0.058951965,-0.140578854,-0.007013594,0.018472469,0.05676373,0.041657811,0.056477689,0.359500693,0.050648807,0.064310954,0.351642434,0.00805934,-0.017448731,0.080994264,0.000894775,-0.028149435,0.253754764,0.005312869,0.010682493,0.11965812,0.008812564,0.050223477,-0.035328436,0.004265302,0.123598187,0.354718067,0.000375963,0.098572166,0.088275392,0.0173454,0.068091845,-0.134781015,-0.015993834,0.027671564,0.189217513,0.050276753,0.368389423,1.976470588,0.01867185,-0.045991797,0.041588828,0.023531481,-0.0764234,0.153945903,0.01409002,-0.052304316,-0.067985612,0.034242813,0.023188406,0.158088989
