,Date,VOO,MRO,HD,PTC,PKG,WHR,YUM,GIS,PPG,SYY,BIIB,DIS,JNJ,NVDA,GOOGL,AMZN,AAPL,MSFT,VOO_10day_MA,VOO_50day_MA,VOO_200day_MA,MRO_10day_MA,MRO_50day_MA,MRO_200day_MA,HD_10day_MA,HD_50day_MA,HD_200day_MA,PTC_10day_MA,PTC_50day_MA,PTC_200day_MA,PKG_10day_MA,PKG_50day_MA,PKG_200day_MA,WHR_10day_MA,WHR_50day_MA,WHR_200day_MA,YUM_10day_MA,YUM_50day_MA,YUM_200day_MA,GIS_10day_MA,GIS_50day_MA,GIS_200day_MA,PPG_10day_MA,PPG_50day_MA,PPG_200day_MA,SYY_10day_MA,SYY_50day_MA,SYY_200day_MA,BIIB_10day_MA,BIIB_50day_MA,BIIB_200day_MA,DIS_10day_MA,DIS_50day_MA,DIS_200day_MA,JNJ_10day_MA,JNJ_50day_MA,JNJ_200day_MA,NVDA_10day_MA,NVDA_50day_MA,NVDA_200day_MA,GOOGL_10day_MA,GOOGL_50day_MA,GOOGL_200day_MA,AMZN_10day_MA,AMZN_50day_MA,AMZN_200day_MA,AAPL_10day_MA,AAPL_50day_MA,AAPL_200day_MA,MSFT_10day_MA,MSFT_50day_MA,MSFT_200day_MA,VOO_5day_mvg_return,VOO_20day_mvg_return,VOO_260day_mvg_return,MRO_5day_mvg_return,MRO_20day_mvg_return,MRO_260day_mvg_return,HD_5day_mvg_return,HD_20day_mvg_return,HD_260day_mvg_return,PTC_5day_mvg_return,PTC_20day_mvg_return,PTC_260day_mvg_return,PKG_5day_mvg_return,PKG_20day_mvg_return,PKG_260day_mvg_return,WHR_5day_mvg_return,WHR_20day_mvg_return,WHR_260day_mvg_return,YUM_5day_mvg_return,YUM_20day_mvg_return,YUM_260day_mvg_return,GIS_5day_mvg_return,GIS_20day_mvg_return,GIS_260day_mvg_return,PPG_5day_mvg_return,PPG_20day_mvg_return,PPG_260day_mvg_return,SYY_5day_mvg_return,SYY_20day_mvg_return,SYY_260day_mvg_return,BIIB_5day_mvg_return,BIIB_20day_mvg_return,BIIB_260day_mvg_return,DIS_5day_mvg_return,DIS_20day_mvg_return,DIS_260day_mvg_return,JNJ_5day_mvg_return,JNJ_20day_mvg_return,JNJ_260day_mvg_return,NVDA_5day_mvg_return,NVDA_20day_mvg_return,NVDA_260day_mvg_return,GOOGL_5day_mvg_return,GOOGL_20day_mvg_return,GOOGL_260day_mvg_return,AMZN_5day_mvg_return,AMZN_20day_mvg_return,AMZN_260day_mvg_return,AAPL_5day_mvg_return,AAPL_20day_mvg_return,AAPL_260day_mvg_return,MSFT_5day_mvg_return,MSFT_20day_mvg_return,MSFT_260day_mvg_return
2134,3/5/2019 0:00,244.33,16.72,172.12,90.61,91.12,131.23,91.82,42.55,106.22,61.99,326.87,112.62,129.86,38.92,1169.19,1692.43,42.85,108.67,244.335,231.857,238.90065,16.346,15.2042,18.21895,175.5,168.5816,175.8446,92.466,86.4012,91.2332,90.553,84.7846,94.1649,131.566,117.0922,117.1766,90.535,88.3018,82.7274,42.582,39.0906,39.0962,106.805,100.2196,100.6468,62.615,59.7006,62.8501,328.189,322.8082,325.04745,112.453,109.526,108.90495,127.838,122.3042,123.0012,38.988,36.5136,53.0268,1130.127,1093.4136,1133.9754,1648.375,1610.1518,1726.6459,42.446,39.4746,46.2868,108.204,102.2296,102.5218,0.000491139,-0.021200835,-0.051201244,-0.028110048,-0.080143541,-0.123803828,-0.001801069,0.013014176,-0.027074134,0.032226024,-0.031894934,-0.196446308,-0.000219491,-0.031057946,0.170873573,-0.000838223,-0.053036653,0.124590414,-0.029405358,-0.019930298,-0.202788064,0.005640423,-0.047238543,0.112573443,0.012803615,-0.038034268,0.025889663,0.007904501,-0.018390063,-0.140183901,0.006179827,0.030960321,-0.124728485,-0.010655301,-0.011720831,-0.092878707,-0.020945634,-0.048744802,-0.094563376,-0.007965057,-0.04290853,0.53725591,-0.039600065,-0.014813674,-0.047417443,-0.03033508,-0.019864928,-0.123792417,-0.003967328,-0.012135356,-0.040140023,0.004232999,-0.044170424,-0.19453391
2135,3/6/2019 0:00,242.77,16.32,172.54,89.96,91.1,128.46,92.46,42.54,106.03,61.71,317.97,113.46,130.16,37.81,1164.94,1668.95,42.6,108.72,244.229,232.4142,238.9418,16.325,15.2678,18.19665,174.808,168.9612,175.8548,92.279,86.5694,91.2621,90.4,85.0536,94.07915,131.322,117.6586,117.09055,90.715,88.4908,82.7976,42.569,39.2398,39.1209,106.929,100.4864,100.6828,62.515,59.7908,62.86625,326.47,323.321,325.23445,112.568,109.681,108.9649,128.179,122.5226,123.08795,38.83,36.5986,52.9088,1134.562,1096.2408,1134.3938,1653.06,1614.3142,1727.08185,42.507,39.5642,46.27415,108.651,102.4372,102.6033,0.004572229,-0.01614697,-0.043951065,-0.015318627,-0.059436275,-0.109068627,0.003767242,0.001448939,-0.016691782,0.031791908,-0.034126278,-0.185749222,-0.035016465,-0.030406147,0.166739846,0.018682858,-0.040868753,0.163942083,-0.02173913,-0.025200087,-0.20311486,0.006817113,-0.063234603,0.122237894,0.012826559,-0.044515703,0.029897199,0.019121698,-0.01426025,-0.131583212,0.031575306,0.048023398,-0.104286568,-0.017451084,-0.029966508,-0.097919972,-0.017593731,-0.050092194,-0.096650277,0.014546416,0.005289606,0.587675218,-0.032954487,-0.03609628,-0.047247069,-0.017448096,-0.017190449,-0.110015279,-0.007981221,-0.005868545,-0.026525822,0.002483444,-0.055187638,-0.192788815
2136,3/7/2019 0:00,240.82,16.32,170.73,89.64,89.8,127.12,92.4,42.17,105.34,61.33,315.29,112.63,129.36,37.12,1150.85,1625.95,42.11,107.4,244.017,233.018,238.9761,16.342,15.3346,18.1755,173.937,169.3734,175.84635,92.073,86.7826,91.28955,90.344,85.3644,93.9831,130.935,118.2758,116.99405,90.874,88.659,82.8706,42.519,39.3862,39.1481,106.901,100.7538,100.7128,62.387,59.8906,62.88195,325.882,324.0148,325.4089,112.54,109.8744,109.0227,128.526,122.7284,123.1689,38.672,36.6972,52.78955,1139.226,1099.4328,1134.79985,1653.711,1619.2842,1727.33975,42.543,39.6738,46.25985,108.746,102.682,102.67735,0.019682751,-0.017897185,-0.020347147,0.012867647,-0.096813725,-0.088235294,0.014584432,0.008551514,0.009195806,0.044399822,-0.035475234,-0.165327979,-0.014922049,-0.028619154,0.189420935,0.028005035,-0.032410321,0.196900566,-0.012121212,-0.024350649,-0.187445887,0.01754802,-0.054778278,0.091534266,0.026580596,-0.049553826,0.050977786,0.025925322,-0.011576716,-0.114136638,0.059659361,-0.020806242,-0.071394589,0,-0.02681346,-0.073958981,0.00085034,-0.051020408,-0.076298701,0.048221983,-0.013469828,0.642241379,-0.002024591,-0.039049398,-0.019776687,0.028155847,-0.00712199,-0.077462407,0.014248397,-0.013298504,0.00213726,0.019366853,-0.050465549,-0.162104283
2137,3/8/2019 0:00,240.33,15.75,169.53,88.46,89.58,127.2,92.53,42.31,105.14,61.25,307.93,112.44,129.19,37.46,1149.97,1620.8,42.21,107.52,243.61,233.728,238.99935,16.282,15.4052,18.14915,172.893,169.8054,175.821,91.621,87.0176,91.3079,90.262,85.7222,93.8809,130.301,118.9536,116.88775,90.997,88.8512,82.9426,42.517,39.5574,39.1762,106.727,101.0308,100.74145,62.243,60.0062,62.8968,324.142,324.6034,325.5602,112.398,110.1404,109.0789,128.746,123.0284,123.2514,38.463,36.815,52.6741,1142.567,1102.7388,1135.12965,1652.635,1624.821,1727.51645,42.542,39.8042,46.24445,108.702,103.0086,102.74605,0.017850456,-0.014604918,-0.007073607,0.062222222,-0.073015873,-0.067301587,0.014215773,0.018285849,0.016929157,0.03176577,-0.013565453,-0.148993896,0.009600357,-0.023107837,0.21611967,0.039308176,-0.038757862,0.172798742,-0.015886739,-0.026910191,-0.180806225,0.004727015,-0.056015126,0.056015126,0.015788473,-0.047650751,0.053547651,0.020081633,0.006367347,-0.104,0.062774007,0.023349463,-0.058195044,0.004535752,-0.020277481,-0.050249022,0.003096215,-0.047294682,-0.068813376,0.040843566,-0.017351842,0.631873999,0.003000078,-0.041383688,-0.005452316,0.046501728,-0.020101185,-0.060988401,0.016820659,-0.014451552,0.019426676,0.015811012,-0.047898065,-0.150948661
2138,3/11/2019 0:00,243.84,16.04,170.66,90.42,89.94,126.32,93.6,42.63,106.74,61.88,311.46,113.36,129.66,40.07,1179.26,1670.62,43.67,109.77,243.518,234.3008,239.04355,16.272,15.4524,18.12595,172.188,170.0702,175.8147,91.343,87.2022,91.33605,90.104,86.001,93.77825,129.662,119.535,116.78,91.408,89.0082,83.0214,42.582,39.72,39.2052,106.629,101.2698,100.78845,62.169,60.1108,62.91455,322.54,324.9292,325.71905,112.512,110.3166,109.13965,128.967,123.2658,123.33995,38.528,36.955,52.57365,1148.76,1105.367,1135.6494,1656.397,1628.8154,1727.96255,42.656,39.9136,46.23695,108.822,103.2556,102.82645,0.002009514,-0.028297244,-0.033833661,0.042394015,-0.081047382,-0.104738155,0.008555022,0.002636822,-0.008496426,0.002101305,-0.028865295,-0.173634152,0.013119858,-0.039581944,0.196130754,0.038869538,-0.034832172,0.160940469,-0.019017094,-0.050641026,-0.194123932,-0.001876613,-0.062162796,0.034951912,-0.004871651,-0.063237774,0.018175005,0.001777634,-0.00258565,-0.119424693,0.049476658,0.017369807,-0.068580235,-0.006527876,-0.046224418,-0.100299929,0.001542496,-0.053601728,-0.075042419,-0.028699775,-0.092088845,0.522335912,-0.008539253,-0.065413904,-0.052363347,0.013055033,-0.047658953,-0.094958758,-0.018777193,-0.052896725,-0.017861232,-0.010020953,-0.071148766,-0.178919559
2139,3/12/2019 0:00,244.7,16.36,172.12,90.2,91.24,130.4,93.78,42.56,106.6,61.62,312.72,113.34,130.24,40.42,1197.25,1673.1,44.16,110.54,243.53,234.8508,239.08835,16.309,15.5038,18.10395,171.786,170.3262,175.81665,91.053,87.3492,91.36025,90.069,86.2756,93.68375,129.559,120.1854,116.69105,91.85,89.1504,83.09775,42.58,39.8702,39.2323,106.598,101.465,100.83535,62.055,60.195,62.92915,321.05,325.2954,325.8639,112.633,110.4788,109.20605,129.254,123.5018,123.4289,38.667,37.1116,52.46875,1156.284,1108.254,1136.20585,1660.067,1633.0446,1728.31875,42.817,40.0378,46.23045,108.944,103.506,102.90515,-0.007887209,-0.019166326,-0.047936248,-0.002444988,-0.088630807,-0.149755501,0.002440158,0.008250058,-0.031315361,-0.002660754,-0.013303769,-0.182261641,-0.001534415,-0.020166594,0.169114423,-0.014877301,-0.040184049,0.105521472,-0.014075496,-0.044359138,-0.183621241,-0.000469925,-0.042528195,0.031954887,-0.005347092,-0.036116323,-0.005816135,0.001460565,0.011522233,-0.118630315,0.016788181,0.021456894,-0.075882579,0.001058761,-0.048173637,-0.114875596,-0.000614251,-0.042383292,-0.091676904,-0.064571994,-0.070757051,0.484166254,-0.026986845,-0.058191689,-0.077953644,-0.002480426,-0.020973044,-0.096019365,-0.035326087,-0.055480072,-0.030117754,-0.016464628,-0.063235028,-0.188438574
2140,3/13/2019 0:00,246.37,16.76,170.71,91.26,92.95,130.48,94.41,42.78,106.77,61.87,320.56,112.71,130.46,41.93,1199.06,1690.81,44.35,111.4,243.722,235.4398,239.14375,16.36,15.5672,18.0847,171.676,170.5558,175.80935,90.826,87.5276,91.38735,90.254,86.6204,93.6003,129.495,120.827,116.6639,92.379,89.2928,83.17545,42.579,40.0298,39.26085,106.517,101.6672,100.8841,61.994,60.28,62.94275,320.217,325.8362,326.04465,112.762,110.613,109.2731,129.586,123.7448,123.52445,38.999,37.2862,52.3712,1163.901,1111.3016,1136.7739,1665.039,1637.3004,1728.75745,42.984,40.1654,46.22515,109.171,103.789,102.9898,-0.022527093,-0.022892398,-0.066850672,-0.026252983,-0.104415274,-0.170047733,0.000117158,0.032452698,-0.037373323,-0.017751479,-0.00997151,-0.190335306,-0.033889188,-0.032920925,0.141796665,-0.025751073,-0.030119559,0.099632128,-0.021290118,-0.053807859,-0.20580447,-0.014259,-0.055399719,0.027115475,-0.013393275,-0.035122225,-0.01920015,-0.008727978,0.001131405,-0.125101018,-0.01643998,0.00305715,-0.119197654,-0.000709786,-0.034069736,-0.114985361,-0.008431703,-0.04192856,-0.111375134,-0.114715001,-0.094204627,0.372764131,-0.040206495,-0.058737678,-0.106458392,-0.038360313,-0.030050686,-0.11672512,-0.050507328,-0.063359639,-0.051183766,-0.035906643,-0.071184919,-0.202603232
2141,3/14/2019 0:00,246.28,16.71,171.15,91.66,91.54,129.53,94.74,43.13,105.19,61.56,321.52,113.1,129.16,41.17,1192.53,1686.22,44.85,111.48,243.962,235.988,239.2017,16.424,15.6246,18.06885,171.472,170.7642,175.8056,90.71,87.7028,91.4173,90.617,86.916,93.5188,129.362,121.457,116.6317,92.808,89.4358,83.25925,42.609,40.1932,39.28925,106.297,101.8186,100.9207,61.861,60.3518,62.9528,319.568,326.2482,326.2212,112.924,110.7084,109.34165,129.715,123.9286,123.61295,39.28,37.4462,52.2679,1170.499,1114.253,1137.31615,1669.678,1640.9854,1729.1378,43.243,40.2956,46.2218,109.42,104.0506,103.07465,-0.024159493,-0.024687348,-0.061555953,-0.057450628,-0.023339318,-0.148414123,-0.009465381,0.025942156,-0.046158341,-0.03491163,-0.007309623,-0.178485708,-0.021411405,-0.021848372,0.146930304,-0.017988111,-0.02570833,0.094418281,-0.023327,-0.05182605,-0.202659911,-0.019012288,-0.061674009,0.026199861,-0.00047533,-0.026333302,-0.012168457,-0.005035737,0.006660169,-0.117608837,-0.042267977,0.009921622,-0.107489425,-0.005835544,-0.033421751,-0.114412025,0.00023227,-0.033292041,-0.091514401,-0.090114161,-0.067524897,0.42433811,-0.03568883,-0.053105582,-0.090890795,-0.038796836,-0.037699707,-0.1102881,-0.058862876,-0.070457079,-0.055295429,-0.035522067,-0.071044133,-0.201381414
2142,3/15/2019 0:00,247.48,16.72,171.73,91.2,89.15,123.16,96.57,43.17,105.53,61.7,329.87,113.57,128.76,42.23,1190.3,1712.36,45.43,112.77,244.154,236.5568,239.2792,16.443,15.6748,18.0532,171.323,170.9732,175.81325,90.468,87.8884,91.44845,90.686,87.1438,93.4327,128.61,121.9402,116.5725,93.337,89.6246,83.35515,42.635,40.3664,39.31855,106.036,101.9872,100.97015,61.739,60.4376,62.963,319.145,326.7518,326.4351,113.018,110.8268,109.42475,129.644,124.1286,123.70895,39.612,37.614,52.17075,1174.677,1116.9654,1137.9273,1673.741,1644.45,1729.63525,43.515,40.4366,46.2222,109.749,104.3468,103.1676,-0.014708259,-0.01874899,-0.055358009,-0.040669856,-0.014354067,-0.132177033,-0.006230711,0.047982298,-0.031910557,-0.008552632,0.008004386,-0.153289474,0.008861469,0.01581604,0.173752103,0.025657681,0.03799935,0.150535888,-0.030754893,-0.067101584,-0.214455835,-0.012508687,-0.051887885,0.01876303,0.011465934,-0.012697811,0.007106984,0.002917342,0.019124797,-0.114100486,-0.055809864,0.009094492,-0.130111862,-0.00184908,-0.020604033,-0.114466849,0.006989748,-0.015377446,-0.08185772,-0.051148473,-0.074354724,0.383376746,-0.009274973,-0.059371587,-0.080265479,-0.024375715,-0.060974328,-0.110227989,-0.03874092,-0.084305525,-0.064274708,-0.02660282,-0.070320121,-0.205551122
2143,3/18/2019 0:00,248.37,16.83,172.86,91.83,90.43,123.28,95.94,43.27,106.41,61.88,325.65,111.75,128.36,42.02,1188.55,1742.15,45.89,114.38,244.529,237.2478,239.34585,16.453,15.7292,18.034,171.415,171.276,175.81215,90.524,88.1618,91.47755,90.685,87.4278,93.3522,127.718,122.4324,116.5173,93.825,89.8446,83.44505,42.711,40.5308,39.3465,105.997,102.2444,101.0222,61.679,60.5324,62.96995,318.984,327.1248,326.59135,112.898,110.9608,109.49735,129.521,124.3584,123.79575,39.915,37.8184,52.0671,1178.19,1120.227,1138.4827,1678.339,1649.2874,1730.22155,43.812,40.6632,46.2254,110.265,104.7472,103.2641,-0.014776342,-0.020574143,-0.056407779,-0.027926322,-0.020796197,-0.144979204,-0.004280921,0.04078445,-0.03875969,-0.017750191,0.008602853,-0.1498421,0.008957204,0.00121641,0.17837001,0.057754705,0.053293316,0.170019468,-0.022514071,-0.057014801,-0.202001251,-0.016408597,-0.03928819,0.025190663,0.001785546,-0.024339818,0.019265107,-0.004201681,0.008241758,-0.104395604,-0.039705205,0.022570244,-0.121817903,0.014228188,0.003489933,-0.086800895,0.014646307,-0.017295108,-0.090137114,-0.038077106,-0.074012375,0.428605426,0.007319844,-0.052198056,-0.07374532,-0.039634934,-0.065763568,-0.117389433,-0.037698845,-0.09086947,-0.074308128,-0.033572303,-0.083843329,-0.219443959
2144,3/19/2019 0:00,248.44,16.57,173.52,92.6,91.12,122.26,94.99,42.93,106.36,61.62,323.76,108.67,129.55,43.7,1202.46,1761.85,45.53,114.46,244.94,237.7992,239.42045,16.438,15.7632,18.014,171.555,171.4982,175.81685,90.723,88.382,91.50935,90.685,87.6652,93.2793,126.821,122.8078,116.4772,94.142,90.0014,83.53575,42.749,40.6744,39.37545,106.011,102.4636,101.0764,61.642,60.613,62.9803,318.673,327.2334,326.74035,112.503,110.9684,109.557,129.49,124.5728,123.89465,40.393,38.0158,51.97285,1181.517,1122.7148,1138.995,1685.281,1653.0166,1730.8827,44.08,40.8532,46.22755,110.844,105.0614,103.3615,-0.008331992,-0.018555788,-0.057076155,0.011466506,-0.002414001,-0.144840072,-0.016194099,0.034232365,-0.053192716,-0.014470842,-0.008315335,-0.140064795,0.020083406,0.016571554,0.15880158,0.067233764,0.070669066,0.159168984,-0.006105906,-0.045583746,-0.1937046,-0.00349406,-0.006056371,0.03331004,0.003854833,-0.014761188,0.019274163,0.004057124,0.017689062,-0.111652061,-0.009883865,0.035211268,-0.121139115,0.037176774,0.033495905,-0.072973222,0.007024315,-0.021613277,-0.092705519,-0.040503432,-0.098627002,0.371853547,-0.002827537,-0.068085425,-0.072700963,-0.040321253,-0.079320033,-0.123080853,-0.025916978,-0.077750933,-0.075774215,-0.02673423,-0.089201468,-0.215446444
2145,3/20/2019 0:00,247.56,17.04,175.38,92.98,89.43,120.68,94.34,43.88,106.28,60.9,320.59,108.66,128.47,43.37,1226.43,1797.27,45.93,114.34,245.419,238.2998,239.47835,16.51,15.8026,17.9959,171.839,171.6936,175.82715,91.025,88.5914,91.539,90.518,87.8532,93.1865,126.043,123.0912,116.4267,94.33,90.1472,83.6205,42.883,40.825,39.40775,106.036,102.6748,101.12505,61.561,60.6802,62.9853,318.935,327.1972,326.85785,112.023,110.957,109.61715,129.321,124.7808,123.98065,40.949,38.1708,51.8702,1187.666,1125.725,1139.45215,1698.113,1656.3718,1731.66135,44.413,41.0528,46.2276,111.406,105.3708,103.44895,-0.005170464,-0.018662143,-0.049321377,-0.019366197,-0.052230047,-0.166666667,-0.024119056,0.023149732,-0.066598244,-0.014196601,-0.013766401,-0.136373414,0.023593872,0.010399195,0.167617131,0.073334438,0.085432549,0.175671197,0.004239983,-0.03741785,-0.178079288,-0.017092069,-0.027575205,0.023701003,-0.010255928,-0.006210011,0.023428679,0.010837438,0.028078818,-0.09589491,0.002900901,0.001809164,-0.111981035,0.040861403,0.039112829,-0.068930609,0.005370904,-0.02008251,-0.063672453,-0.050726309,-0.107678119,0.378602721,-0.027641203,-0.099655096,-0.079132115,-0.061788156,-0.09894451,-0.136545984,-0.023514043,-0.091008056,-0.073807969,-0.025013119,-0.069004723,-0.209812839
2146,3/21/2019 0:00,250.39,17.12,179.03,94.96,91.08,123.93,94.94,45.47,108.03,61.37,226.88,107.35,129.23,45.74,1236.13,1819.26,47.62,116.96,246.376,238.8138,239.5452,16.59,15.8462,17.98035,172.669,171.946,175.83715,91.557,88.8086,91.573,90.646,88.033,93.10035,125.724,123.3916,116.37485,94.584,90.3084,83.70645,43.213,40.9964,39.44505,106.305,102.9052,101.18045,61.565,60.7386,62.99115,310.094,325.246,326.4977,111.495,110.9026,109.6665,129.308,124.9492,124.0673,41.811,38.3908,51.7704,1196.194,1128.7402,1139.8676,1717.444,1659.6254,1732.4313,44.964,41.2724,46.2342,112.362,105.7182,103.5453,-0.01162187,-0.023922681,-0.043771716,-0.023364486,-0.044976636,-0.148364486,-0.040775289,0.005250517,-0.063955762,-0.039595619,-0.020850885,-0.149957877,-0.021190162,-0.007465964,0.177646025,-0.006213185,0.077543775,0.182845155,0.017168738,-0.038340004,-0.178007162,-0.050582802,-0.069056521,-0.016934242,-0.02314172,-0.010645191,0.026474128,0.00537722,0.021508881,-0.090923904,0.453940409,0.433929831,0.261019041,0.057941313,0.060642757,-0.05123428,-0.003636926,-0.017333437,-0.05695272,-0.076738085,-0.135330127,0.32968955,-0.037075389,-0.096729308,-0.060907833,-0.058760155,-0.103173818,-0.13212515,-0.04598908,-0.113397732,-0.091348173,-0.035824213,-0.076949384,-0.210328317
2147,3/22/2019 0:00,245.63,16.15,177.88,93.12,88.18,119.33,94.73,46.11,102.32,61.04,216.71,106.92,128.12,44.14,1207.65,1764.77,46.63,113.88,246.906,239.2118,239.5866,16.63,15.859,17.96235,173.504,172.141,175.8387,92.023,88.9568,91.59715,90.506,88.1922,92.99655,124.937,123.5492,116.3035,94.804,90.4662,83.7884,43.593,41.184,39.489,106.023,103.0132,101.20695,61.544,60.796,62.9949,300.972,323.0476,326.08805,110.943,110.8148,109.71515,129.201,125.1144,124.15055,42.479,38.5652,51.66235,1201.962,1131.2602,1140.15075,1731.841,1661.7324,1732.7734,45.406,41.4598,46.23405,112.998,105.9756,103.62375,0.011154989,-0.003541913,-0.026218296,0.042105263,-0.000619195,-0.105263158,-0.028221273,-0.0009557,-0.070553182,-0.013853093,0.000859107,-0.136597938,0.02551599,0.03787707,0.218416875,0.033101483,0.112126037,0.222827453,0.012773145,-0.055315106,-0.181568669,-0.061591846,-0.089568423,-0.020602906,0.039972635,0.052775606,0.07281079,0.013761468,0.025884666,-0.097313237,0.50269946,0.511143925,0.291587836,0.045173962,0.049569772,-0.043396932,0.001873244,-0.005229472,-0.057055885,-0.048028999,-0.106932488,0.402582691,-0.015815841,-0.074789881,-0.034546433,-0.012817534,-0.074666954,-0.094278575,-0.015869612,-0.087926228,-0.063049539,0.004390587,-0.04662803,-0.187038988
2148,3/25/2019 0:00,245.41,16.17,178.76,92.01,88.24,119.36,94.73,46.43,102.68,61.64,220.26,106.49,127.84,43.22,1197.38,1774.26,46.07,114.47,247.063,239.5866,239.6174,16.643,15.8668,17.94385,174.314,172.3662,175.837,92.182,89.0636,91.611,90.336,88.2856,92.88435,124.241,123.6888,116.2361,94.917,90.6116,83.86705,43.973,41.3598,39.53405,105.617,103.1064,101.2285,61.52,60.8508,63.0019,291.852,320.829,325.6706,110.256,110.7158,109.75205,129.019,125.2596,124.2264,42.794,38.708,51.5496,1203.774,1133.6312,1140.4029,1742.205,1664.0932,1733.16595,45.646,41.6336,46.2303,113.468,106.2578,103.7037,0.012346685,-0.003382095,-0.031742798,0.024737168,-0.011131725,-0.12244898,-0.029313045,-0.014656523,-0.08212128,0.006412346,0.011846538,-0.13618085,0.032638259,0.037964642,0.219288305,0.024296247,0.101122654,0.218163539,0.002744643,-0.056687427,-0.182202048,-0.075382296,-0.082920526,-0.027137627,0.035839501,0.041195949,0.065446046,-0.000324465,0.018170019,-0.103504218,0.46989921,0.487423954,0.285934804,0.020471406,0.05296272,-0.052681003,0.013376095,-0.003676471,-0.04278786,0.011105969,-0.096945858,0.420869968,0.004242596,-0.062945765,-0.047996459,-0.006994465,-0.077699999,-0.104877526,-0.011721294,-0.07640547,-0.060777078,-8.74E-05,-0.044989954,-0.210884948
2149,3/26/2019 0:00,247.18,16.56,178.43,92.72,90.8,121.1,94.52,47.07,103.92,61.71,232.91,108.81,129.67,43.99,1189.84,1783.76,45.59,114.71,247.311,239.9988,239.65765,16.663,15.887,17.9254,174.945,172.5782,175.82175,92.434,89.1898,91.6423,90.292,88.4256,92.78505,123.311,123.8526,116.1739,94.991,90.769,83.9419,44.424,41.5414,39.584,105.349,103.2396,101.2602,61.529,60.911,63.00935,283.871,318.823,325.3083,109.803,110.6662,109.79785,128.962,125.4406,124.3089,43.151,38.8484,51.4435,1203.033,1136.1386,1140.68,1753.271,1666.9572,1733.63825,45.789,41.8052,46.2248,113.885,106.5602,103.79255,0.001537341,-0.011044583,-0.043773768,0.028985507,-0.018719807,-0.140096618,-0.017093538,-0.037101384,-0.085299557,0.002804142,0.008735979,-0.14053063,-0.015088106,0.003303965,0.174229075,-0.003468208,0.082741536,0.181420314,-0.001904359,-0.057130766,-0.181125688,-0.067771404,-0.090928405,-0.043552156,0.022709777,0.0352194,0.043398768,-0.013125912,0.012477718,-0.116512721,0.376454424,0.412090507,0.226739942,-0.00137855,0.023986766,-0.071408878,-0.009254261,-0.019511067,-0.07048662,-0.014094112,-0.122300523,0.401682201,0.030752034,-0.05626807,-0.034416392,0.007573889,-0.079982733,-0.108063865,0.007457776,-0.063829787,-0.059004168,-0.003225525,-0.048644408,-0.217243484
2150,3/27/2019 0:00,246.03,16.51,178.35,90.04,91.37,121.87,94.74,46.62,105.57,61.12,229.95,108.95,129.79,43.89,1178.01,1765.7,46,113.61,247.277,240.413,239.68835,16.638,15.9116,17.9072,175.709,172.7998,175.7961,92.312,89.2906,91.65755,90.134,88.6128,92.69025,122.45,124.0164,116.11335,95.024,90.9486,84.02265,44.808,41.7142,39.62865,105.229,103.4038,101.29515,61.454,60.9612,63.01205,274.81,316.8136,324.9416,109.427,110.624,109.837,128.895,125.6514,124.38865,43.347,38.9788,51.33765,1200.928,1138.6686,1140.9065,1760.76,1669.927,1734.0468,45.954,41.996,46.22345,114.106,106.8552,103.8723,0.017721416,-0.008738772,-0.04019835,0.036947305,-0.026650515,-0.135069655,0.003812728,-0.028931876,-0.081469022,0.054642381,0.030875167,-0.109617948,-0.003173908,-0.037868009,0.157819853,0.016903258,0.073767129,0.176663658,0.002111041,-0.045281824,-0.177010766,-0.024667525,-0.081295581,-0.050836551,0.023302074,0.017239746,0.02027091,0.004090314,0.028959424,-0.115510471,-0.013350728,0.426440531,0.246792781,-0.014685636,0.023221661,-0.078476365,-0.004314662,-0.014793127,-0.066183835,0.042150832,-0.12599681,0.408293461,0.049337442,-0.04368384,-0.023259565,0.030333579,-0.071286175,-0.103856827,0.035217391,-0.081304348,-0.066304348,0.029486841,-0.040665434,-0.206847989
